1, 4623, 4623, 4622, 4618, 4628, 4626, 4619, 4622, 4620, 4621, 4627, 4626, 4624, 4622, 4621, 4619, 4621, 4627, 4619, 4625, 4618, 4620, 4620, 4624, 4624, 4623, 4622, 4622, 4619, 4624, 4627, 4625, 4624, 4622, 4620, 4621, 4628, 4622, 4620, 4622, 4620, 4617, 4624, 4624, 4622, 4621, 4619, 4618, 4627, 4626, 4622.36
5, 5939, 5941, 5931, 5939, 5928, 5944, 5930, 5939, 5934, 5936, 5928, 5945, 5927, 5934, 5927, 5943, 5935, 5941, 5928, 5954, 5933, 5939, 5927, 5935, 5925, 5941, 5930, 5943, 5935, 5942, 5937, 5946, 5928, 5937, 5936, 5938, 5930, 5940, 5930, 5934, 5927, 5941, 10917, 8354, 5935, 5945, 5950, 5949, 5926, 5945, 6084.36
10, 8637, 8639, 8629, 8631, 8642, 8636, 8645, 8636, 8643, 8639, 8638, 8635, 8639, 8634, 8635, 8639, 8642, 8638, 8638, 8622, 8628, 8644, 8642, 8636, 8635, 8637, 8636, 8641, 8634, 8638, 8631, 8632, 8643, 8633, 8640, 8637, 8642, 8642, 8638, 8636, 8637, 8626, 8644, 8635, 8637, 8639, 8636, 8639, 8635, 8644, 8637.08
15, 8626, 8627, 8637, 8636, 8640, 8632, 8629, 8649, 8638, 8640, 8647, 8648, 8638, 8637, 8644, 8628, 8633, 8637, 8640, 8649, 8626, 8640, 8640, 8635, 8635, 8639, 8640, 8639, 8643, 8638, 8636, 8648, 8633, 8647, 8635, 8632, 8627, 8639, 8646, 8627, 8642, 8633, 8636, 8646, 8642, 8644, 8639, 8642, 8638, 8640, 8638.04
20, 8632, 8626, 8644, 8644, 8633, 8635, 8638, 8630, 8645, 8635, 8632, 8637, 8630, 8638, 8631, 8640, 8635, 8635, 8638, 8634, 8630, 8629, 8635, 8638, 8637, 8632, 8636, 8640, 8642, 8632, 8632, 8633, 8633, 8639, 8640, 8637, 8636, 8635, 8641, 8633, 8641, 8637, 8761, 15729, 15307, 14920, 11490, 12474, 9049, 8733, 9183.26
25, 8656, 8648, 8643, 8645, 8647, 8652, 8649, 8650, 8646, 8649, 8647, 8649, 8653, 8642, 8649, 8645, 8649, 8645, 8644, 8646, 8654, 8656, 8692, 8644, 8650, 8645, 8645, 8701, 8653, 8646, 8693, 8659, 8650, 8645, 8698, 8651, 8650, 8663, 8646, 8644, 8648, 8656, 8645, 8649, 8663, 8656, 8644, 8642, 8648, 8648, 8652.76
30, 8694, 8698, 8702, 8699, 8676, 8699, 8699, 18350, 15273, 8700, 8696, 8691, 8691, 8688, 8699, 8692, 8686, 8690, 8688, 8681, 8689, 8705, 8672, 8702, 8681, 8687, 8694, 8702, 8707, 8684, 8700, 8679, 8699, 8675, 8697, 8684, 8712, 8688, 8699, 8670, 8699, 8694, 8702, 8699, 8691, 8687, 8704, 8694, 8698, 8692, 9017.56
35, 8683, 8693, 8700, 8696, 8694, 8697, 8700, 8700, 8703, 8708, 8741, 8705, 8695, 8709, 8688, 8703, 8689, 8693, 8695, 8679, 8678, 8697, 8781, 8693, 8711, 8680, 8704, 8674, 8683, 8705, 8707, 8691, 8734, 8694, 8705, 8703, 8701, 8703, 8706, 8686, 8697, 8690, 8700, 8680, 8699, 8699, 8684, 8694, 8709, 8712, 8699.42
40, 8691, 8697, 8710, 8688, 8688, 8696, 8748, 8691, 8702, 8699, 8682, 8694, 8757, 9022, 8720, 8688, 8690, 8700, 8698, 8700, 8695, 8701, 8695, 8690, 23028, 27125, 8702, 8728, 8696, 8704, 8740, 13334, 8983, 8689, 8898, 8834, 9263, 8726, 8695, 8696, 9027, 8683, 8700, 8701, 8690, 8697, 8688, 8689, 8697, 8720, 9485.5
45, 27442, 27413, 31411, 23347, 31407, 20063, 14516, 14515, 14521, 14485, 14508, 14508, 14499, 14491, 14487, 14510, 14522, 14515, 14506, 14510, 14498, 14516, 14515, 14501, 14518, 14519, 14495, 14518, 14504, 14501, 14526, 14522, 14513, 14493, 14496, 14499, 14505, 14511, 14513, 14513, 14500, 14498, 19211, 15143, 14511, 14516, 14514, 14505, 14519, 14500, 16095.4
