200, 178, 254, 257, 264, 253, 254, 261, 257, 262, 271, 251, 262, 251, 257, 246, 243, 256, 258, 257, 259, 253, 259, 343, 261, 255, 266, 259, 257, 258, 252, 255, 255, 257, 264, 252, 255, 271, 248, 252, 256, 255, 248, 269, 250, 249, 251, 260, 249, 255, 251, 256.32
700, 209, 277, 270, 267, 272, 268, 268, 270, 271, 284, 270, 277, 273, 270, 268, 270, 268, 269, 272, 271, 272, 271, 269, 270, 269, 271, 280, 271, 474, 272, 271, 274, 271, 278, 272, 278, 275, 270, 271, 271, 268, 268, 273, 277, 269, 271, 269, 267, 271, 269, 274.32
1200, 232, 315, 312, 303, 299, 297, 305, 299, 297, 307, 300, 296, 301, 309, 298, 304, 299, 299, 300, 299, 336, 304, 311, 310, 300, 299, 300, 302, 302, 301, 302, 300, 298, 308, 493, 306, 303, 303, 314, 304, 306, 311, 301, 302, 301, 300, 303, 299, 298, 300, 305.76
1700, 260, 324, 337, 326, 327, 335, 325, 325, 328, 335, 324, 325, 333, 323, 334, 329, 324, 327, 326, 328, 356, 324, 325, 335, 333, 533, 332, 333, 326, 327, 328, 323, 327, 328, 328, 328, 334, 329, 331, 343, 329, 327, 329, 336, 333, 326, 326, 336, 329, 332, 332.42
